GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI09249	LOCMI09249	protein disulfide-isomerase	LOCMI09249	GO:0044444	cytoplasmic part
LOCMI09452	LOCMI09452	60S ribosomal protein L38	LOCMI09452	GO:0044444	cytoplasmic part
LOCMI00915	LOCMI00915	signal peptidase complex subunit 1-like protein	LOCMI00915	GO:0044444	cytoplasmic part
LOCMI07012	LOCMI07012	60S ribosomal protein L21	LOCMI07012	GO:0044444	cytoplasmic part
LOCMI01517	LOCMI01517	Endoplasmic reticulum protein ERp29, putative	LOCMI01517	GO:0044444	cytoplasmic part
LOCMI03823	LOCMI03823	ribosomal protein L19e	LOCMI03823	GO:0044444	cytoplasmic part
LOCMI07006	LOCMI07006	Coatomer subunit delta	LOCMI07006	GO:0044444	cytoplasmic part
LOCMI13438	LOCMI13438	Protein disulfide-isomerase	LOCMI13438	GO:0044444	cytoplasmic part
LOCMI09269	LOCMI09269	PREDICTED: 40S ribosomal protein S16	LOCMI09269	GO:0044444	cytoplasmic part
LOCMI00230	LOCMI00230	translocon-associated protein subunit delta precursor, putative	LOCMI00230	GO:0044444	cytoplasmic part
LOCMI11763	LOCMI11763	PREDICTED: translocon-associated protein subunit alpha-like	LOCMI11763	GO:0044444	cytoplasmic part
LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	LOCMI00130	GO:0044444	cytoplasmic part
LOCMI00016	LOCMI00016	Q172F6_AEDAE Mitochondrial import receptor subunit tom20	LOCMI00016	GO:0044444	cytoplasmic part
LOCMI00680	LOCMI00680	PREDICTED: 60S ribosomal protein L11-like	LOCMI00680	GO:0044444	cytoplasmic part
LOCMI13553	LOCMI13553	Q2F5V9_BOMMO Signal sequence receptor beta subunit	LOCMI13553	GO:0044444	cytoplasmic part
LOCMI09779	LOCMI09779	60S ribosomal protein L8	LOCMI09779	GO:0044444	cytoplasmic part
LOCMI05618	LOCMI05618	60S ribosomal protein L8	LOCMI05618	GO:0044444	cytoplasmic part
LOCMI08528	LOCMI08528	ribosomal protein L13	LOCMI08528	GO:0044444	cytoplasmic part
LOCMI01789	LOCMI01789	60S ribosomal protein L21	LOCMI01789	GO:0044444	cytoplasmic part
LOCMI02563	LOCMI02563	ribosomal protein L13	LOCMI02563	GO:0044444	cytoplasmic part
LOCMI00611	LOCMI00611	calreticulin	LOCMI00611	GO:0044444	cytoplasmic part
LOCMI12559	LOCMI12559	PREDICTED: translocon-associated protein subunit gamma-like	LOCMI12559	GO:0044444	cytoplasmic part
LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	LOCMI09135	GO:0044444	cytoplasmic part
LOCMI14420	LOCMI14420	dolichyl-diphosphooligosaccharide protein glycotransferase	LOCMI14420	GO:0044444	cytoplasmic part
LOCMI12362	LOCMI12362	39S ribosomal protein L11, mitochondrial	LOCMI12362	GO:0044444	cytoplasmic part
LOCMI06322	LOCMI06322	GF14155	LOCMI06322	GO:0044444	cytoplasmic part
LOCMI08029	LOCMI08029	60S ribosomal protein L38	LOCMI08029	GO:0044444	cytoplasmic part
LOCMI04836	LOCMI04836	ribosomal protein L19e	LOCMI04836	GO:0044444	cytoplasmic part
LOCMI06257	LOCMI06257	PREDICTED: 40S ribosomal protein S5a-like	LOCMI06257	GO:0044444	cytoplasmic part
LOCMI01704	LOCMI01704	PREDICTED: ubiquitin-40S ribosomal protein S27a-like isoform 2	LOCMI01704	GO:0006412	translation
LOCMI13545	LOCMI13545	60S ribosomal protein L8	LOCMI13545	GO:0006412	translation
LOCMI05114	LOCMI05114	ribosomal protein L35	LOCMI05114	GO:0006412	translation
LOCMI02250	LOCMI02250	PREDICTED: 40S ribosomal protein S16	LOCMI02250	GO:0006412	translation
LOCMI13563	LOCMI13563	GH19559	LOCMI13563	GO:0006412	translation
LOCMI13987	LOCMI13987	PREDICTED: 40S ribosomal protein S19a-like	LOCMI13987	GO:0006412	translation
LOCMI12329	LOCMI12329	PREDICTED: probable RNA-binding protein EIF1AD-like	LOCMI12329	GO:0006412	translation
LOCMI10353	LOCMI10353	putative ribosomal protein S14	LOCMI10353	GO:0006412	translation
LOCMI02303	LOCMI02303	GK22001	LOCMI02303	GO:0006412	translation
LOCMI09452	LOCMI09452	60S ribosomal protein L38	LOCMI09452	GO:0006412	translation
LOCMI07012	LOCMI07012	60S ribosomal protein L21	LOCMI07012	GO:0006412	translation
LOCMI06429	LOCMI06429	PREDICTED: cysteinyl-tRNA synthetase, cytoplasmic-like	LOCMI06429	GO:0006412	translation
LOCMI03823	LOCMI03823	ribosomal protein L19e	LOCMI03823	GO:0006412	translation
LOCMI07650	LOCMI07650	Eukaryotic translation initiation factor 3 subunit K	LOCMI07650	GO:0006412	translation
LOCMI09269	LOCMI09269	PREDICTED: 40S ribosomal protein S16	LOCMI09269	GO:0006412	translation
LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	LOCMI00130	GO:0006412	translation
LOCMI00680	LOCMI00680	PREDICTED: 60S ribosomal protein L11-like	LOCMI00680	GO:0006412	translation
LOCMI09779	LOCMI09779	60S ribosomal protein L8	LOCMI09779	GO:0006412	translation
LOCMI05618	LOCMI05618	60S ribosomal protein L8	LOCMI05618	GO:0006412	translation
LOCMI08528	LOCMI08528	ribosomal protein L13	LOCMI08528	GO:0006412	translation
LOCMI01789	LOCMI01789	60S ribosomal protein L21	LOCMI01789	GO:0006412	translation
LOCMI02563	LOCMI02563	ribosomal protein L13	LOCMI02563	GO:0006412	translation
LOCMI14699	LOCMI14699	PREDICTED: eukaryotic translation initiation factor 2 subunit 1-like	LOCMI14699	GO:0006412	translation
LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	LOCMI09135	GO:0006412	translation
LOCMI12362	LOCMI12362	39S ribosomal protein L11, mitochondrial	LOCMI12362	GO:0006412	translation
LOCMI06322	LOCMI06322	GF14155	LOCMI06322	GO:0006412	translation
LOCMI08029	LOCMI08029	60S ribosomal protein L38	LOCMI08029	GO:0006412	translation
LOCMI04836	LOCMI04836	ribosomal protein L19e	LOCMI04836	GO:0006412	translation
LOCMI06257	LOCMI06257	PREDICTED: 40S ribosomal protein S5a-like	LOCMI06257	GO:0006412	translation
LOCMI09094	LOCMI09094	eukaryotic translation initiation factor 4E type, putative	LOCMI09094	GO:0006412	translation
